Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,RH,Temp,PM2.5_SubIndex,PM10_SubIndex,SO2_SubIndex,NOx_SubIndex,NH3_SubIndex,CO_SubIndex,O3_SubIndex,Checks,AQI_calculated,AQI_bucket_calculated
2024-10-11,14.77,35.21,12.53,4.76,12.72,10.63,3.59,0.74,14.14,76.56,28.88,24.616666666666667,35.21,4.4875,15.9,2.6575,37.0,14.14,7.0,37.0,Good
2024-10-12,3.95,9.38,7.99,2.53,7.81,11.03,4.36,0.6,14.7,77.72,28.82,6.583333333333333,9.38,5.450000000000001,9.7625,2.7575,30.0,14.7,7.0,30.0,Good
2024-10-13,4.61,8.64,6.75,1.8,6.39,10.09,3.99,0.57,14.29,74.94,29.13,7.6833333333333345,8.64,4.9875,7.9875,2.5225,28.5,14.29,7.0,28.0,Good
2024-10-14,5.82,13.57,5.56,4.4,6.86,8.58,3.96,0.67,13.62,83.66,28.59,9.7,13.57,4.95,8.575,2.145,33.5,13.62,7.0,34.0,Good
2024-10-15,6.47,10.86,8.81,5.74,10.17,24.4,4.45,0.71,20.25,89.8,28.31,10.783333333333331,10.86,5.5625,12.7125,6.1,35.5,20.25,7.0,36.0,Good
2024-10-16,6.08,12.73,9.37,3.2,9.3,19.22,3.9,0.63,16.72,86.52,28.64,10.133333333333333,12.73,4.875,11.625000000000002,4.805,31.5,16.72,7.0,32.0,Good
2024-10-17,17.26,26.45,8.98,5.43,10.19,12.89,3.78,0.75,13.82,79.12,28.52,28.76666666666667,26.45,4.725,12.7375,3.2225,37.5,13.82,7.0,38.0,Good
2024-10-18,12.71,33.52,6.65,7.49,9.38,13.42,3.5,0.83,13.27,79.58,28.4,21.183333333333334,33.52,4.375,11.725,3.355,41.5,13.27,7.0,42.0,Good
2024-10-19,13.46,30.82,9.08,6.04,10.6,11.98,4.22,0.84,13.54,79.33,28.43,22.433333333333334,30.82,5.275,13.25,2.995,42.0,13.54,7.0,42.0,Good
2024-10-20,8.3,20.39,10.5,4.94,11.16,13.14,5.35,0.7,14.9,78.72,28.55,13.833333333333336,20.39,6.6875,13.95,3.285,35.0,14.9,7.0,35.0,Good
2024-10-21,3.67,16.55,9.54,5.16,10.5,11.5,3.83,0.66,15.51,75.08,28.51,6.116666666666666,16.55,4.7875,13.125,2.875,33.0,15.51,7.0,33.0,Good
2024-10-22,7.76,29.61,14.6,5.02,14.55,11.07,4.3,0.68,15.29,74.98,28.51,12.933333333333334,29.61,5.375,18.1875,2.7675,34.0,15.29,7.0,34.0,Good
2024-10-23,29.73,80.14,11.65,6.25,12.79,12.2,4.55,0.78,11.52,74.22,28.83,49.55,80.14,5.6875,15.9875,3.05,39.0,11.52,7.0,80.0,Moderate
2024-10-24,31.25,89.69,5.09,8.15,8.48,12.09,3.65,0.82,9.7,72.99,29.02,52.083333333333336,89.69,4.5625,10.6,3.0225,41.0,9.7,7.0,90.0,Moderate
2024-10-25,18.38,60.18,5.25,6.52,7.7,14.0,3.91,0.82,10.44,72.81,29.31,30.633333333333333,60.18,4.8875,9.625,3.5,41.0,10.44,7.0,60.0,Moderate
2024-10-26,37.92,81.81,5.11,7.08,7.91,15.37,4.03,0.78,12.56,72.82,29.32,63.2,81.81,5.0375,9.8875,3.8425,39.0,12.56,7.0,82.0,Moderate
2024-10-27,56.17,108.37,4.07,5.8,6.38,15.69,4.54,0.9,11.49,70.42,29.33,93.61666666666667,105.58,5.675,7.975,3.9225,45.0,11.49,7.0,106.0,Unhealthy for Sensitive Groups
2024-10-28,60.81,118.33,5.21,8.55,8.78,18.06,4.95,1.07,11.84,74.53,29.41,102.7,112.22,6.1875,10.974999999999998,4.515,53.5,11.84,7.0,112.0,Unhealthy for Sensitive Groups
2024-10-29,29.69,61.0,4.35,5.89,6.67,15.67,4.66,0.78,13.65,76.94,29.16,49.48333333333333,61.0,5.825,8.3375,3.9175,39.0,13.65,7.0,61.0,Moderate
2024-10-30,68.05,108.65,9.11,8.69,12.02,16.65,4.09,0.88,14.33,78.41,28.68,126.83333333333331,105.76666666666668,5.1125,15.025,4.1625,44.0,14.33,7.0,127.0,Unhealthy for Sensitive Groups
2024-10-31,190.99,187.26,15.9,7.73,17.05,16.29,5.36,1.06,15.11,78.01,28.8,354.60769230769233,158.17333333333335,6.7,21.3125,4.0725,53.0,15.11,7.0,355.0,Hazardous
2024-11-01,67.85,95.2,8.81,3.91,9.2,13.98,4.45,0.66,15.36,76.08,28.96,126.16666666666664,95.2,5.5625,11.499999999999998,3.495,33.0,15.36,7.0,126.0,Unhealthy for Sensitive Groups
2024-11-02,12.68,30.98,7.66,3.43,8.05,12.75,3.66,0.61,14.82,75.36,29.08,21.133333333333333,30.98,4.575,10.062500000000002,3.1875,30.5,14.82,7.0,31.0,Good
2024-11-03,17.24,43.85,11.22,3.25,10.79,12.48,3.57,0.65,15.92,74.27,29.14,28.73333333333333,43.85,4.4625,13.4875,3.12,32.5,15.92,7.0,44.0,Good
2024-11-04,8.25,26.39,6.25,2.86,6.59,13.1,4.02,0.6,15.72,73.09,27.96,13.75,26.39,5.025,8.2375,3.275,30.0,15.72,7.0,30.0,Good
2024-11-05,49.55,106.8,8.02,8.22,10.88,19.79,5.43,0.83,15.35,73.14,30.83,82.58333333333333,104.53333333333332,6.7875,13.6,4.9475,41.5,15.35,7.0,105.0,Unhealthy for Sensitive Groups
2024-11-06,35.36,72.65,4.9,5.24,6.78,12.87,3.82,0.82,12.89,77.42,26.59,58.93333333333334,72.65,4.775,8.475,3.2175,41.0,12.89,7.0,73.0,Moderate
2024-11-07,11.14,20.23,9.66,7.27,11.72,11.87,4.1,0.89,15.43,84.41,26.79,18.566666666666663,20.23,5.124999999999999,14.65,2.9675,44.5,15.43,7.0,44.0,Good
2024-11-08,10.78,27.09,8.8,3.8,9.16,11.23,4.49,0.76,14.45,75.77,26.71,17.966666666666665,27.09,5.6125,11.45,2.8075,38.0,14.45,7.0,38.0,Good
2024-11-09,25.51,52.43,7.34,5.36,8.76,11.07,4.21,0.74,13.01,75.84,26.54,42.516666666666666,52.43,5.2625,10.95,2.7675,37.0,13.01,7.0,52.0,Moderate
2024-11-10,36.47,70.79,5.45,4.71,6.9,11.03,4.52,0.78,11.22,73.12,26.58,60.78333333333333,70.79,5.65,8.625,2.7575,39.0,11.22,7.0,71.0,Moderate
2024-11-11,48.83,81.89,4.14,4.28,5.65,11.38,4.18,0.8,8.93,74.48,26.76,81.38333333333333,81.89,5.225,7.0625,2.845,40.0,8.93,7.0,82.0,Moderate
2024-11-12,7.6,14.98,7.17,3.93,7.89,10.21,4.68,0.73,14.68,85.1,26.88,12.666666666666666,14.98,5.85,9.8625,2.5525,36.5,14.68,7.0,36.0,Good
2024-11-13,6.71,17.07,9.61,5.15,10.51,10.01,4.28,0.66,15.21,83.06,26.91,11.183333333333334,17.07,5.35,13.1375,2.5025,33.0,15.21,7.0,33.0,Good
2024-11-14,10.45,23.53,10.82,5.45,11.71,9.89,3.73,0.69,16.2,81.04,26.43,17.416666666666668,23.53,4.6625,14.6375,2.4725,34.5,16.2,7.0,34.0,Good
2024-11-15,9.89,23.22,9.57,5.98,10.93,9.74,4.71,0.71,15.17,81.57,26.29,16.483333333333334,23.22,5.8875,13.6625,2.435,35.5,15.17,7.0,36.0,Good
2024-11-16,25.6,47.92,9.42,5.53,10.41,10.72,4.73,0.7,15.18,80.18,26.41,42.66666666666666,47.92,5.9125000000000005,13.0125,2.68,35.0,15.18,7.0,48.0,Good
2024-11-17,67.09,101.42,4.09,3.62,5.26,12.76,4.36,0.8,12.35,73.43,26.29,123.63333333333334,100.94666666666669,5.450000000000001,6.575,3.19,40.0,12.35,7.0,124.0,Unhealthy for Sensitive Groups
2024-11-18,59.53,102.82,3.28,4.05,4.81,11.99,4.66,0.82,11.13,71.8,26.24,99.21666666666668,101.88,5.825,6.012499999999999,2.9975,41.0,11.13,7.0,102.0,Unhealthy for Sensitive Groups
2024-11-19,55.83,102.24,3.78,5.06,5.73,11.1,3.95,0.82,11.06,71.55,26.32,93.05,101.49333333333333,4.9375,7.1625,2.775,41.0,11.06,7.0,101.0,Unhealthy for Sensitive Groups
2024-11-20,44.62,86.93,3.97,4.14,5.44,10.13,4.22,0.76,11.3,68.43,26.39,74.36666666666666,86.93,5.275,6.8,2.5325,38.0,11.3,7.0,87.0,Moderate
2024-11-21,55.78,98.41,3.58,4.5,5.31,10.86,3.72,0.79,10.98,69.34,26.42,92.96666666666668,98.41,4.65,6.6375,2.715,39.5,10.98,7.0,98.0,Moderate
2024-11-22,67.26,115.79,4.12,7.54,7.24,10.95,5.06,0.87,12.25,72.0,26.42,124.20000000000002,110.52666666666669,6.324999999999999,9.05,2.7375,43.5,12.25,7.0,124.0,Unhealthy for Sensitive Groups
2024-11-23,66.5,113.27,4.17,7.3,7.27,11.26,5.56,0.9,13.66,75.95,26.56,121.66666666666669,108.84666666666666,6.95,9.0875,2.815,45.0,13.66,7.0,122.0,Unhealthy for Sensitive Groups
2024-11-24,45.56,78.89,4.57,4.54,6.13,10.53,4.51,0.79,13.59,74.24,26.67,75.93333333333334,78.89,5.6375,7.6625,2.6325,39.5,13.59,7.0,79.0,Moderate
2024-11-25,73.59,117.11,3.81,7.69,7.19,11.41,6.17,0.9,12.95,75.8,26.37,145.3,111.40666666666668,7.7125,8.9875,2.8525,45.0,12.95,7.0,145.0,Unhealthy for Sensitive Groups
2024-11-26,67.9,90.17,5.31,8.78,8.99,11.49,4.15,1.01,16.39,86.99,26.61,126.33333333333336,90.17,5.187500000000001,11.2375,2.8725,50.5,16.39,7.0,126.0,Unhealthy for Sensitive Groups
2024-11-27,64.82,104.19,3.62,6.04,6.16,10.9,5.18,0.9,12.74,75.06,26.49,116.06666666666663,102.79333333333334,6.475,7.7,2.725,45.0,12.74,7.0,116.0,Unhealthy for Sensitive Groups
2024-11-28,84.74,134.64,3.43,6.99,6.51,11.39,5.34,0.94,11.02,75.09,26.93,182.46666666666664,123.09333333333332,6.675,8.1375,2.8475,47.0,11.02,7.0,182.0,Unhealthy
2024-11-29,62.43,81.51,3.67,7.61,7.03,11.19,4.1,0.95,13.66,85.9,27.19,108.1,81.51,5.124999999999999,8.7875,2.7975,47.5,13.66,7.0,108.0,Unhealthy for Sensitive Groups
2024-11-30,20.42,28.98,3.96,3.85,5.28,9.64,3.46,0.77,16.75,88.03,27.29,34.03333333333334,28.98,4.325,6.6,2.41,38.5,16.75,7.0,38.0,Good
2024-12-01,7.33,19.21,5.62,3.56,6.38,8.54,4.05,0.7,14.48,83.06,27.14,12.216666666666669,19.21,5.0625,7.975,2.135,35.0,14.48,7.0,35.0,Good
2024-12-02,26.03,52.84,7.04,4.59,8.14,9.42,4.05,0.75,14.93,83.45,27.12,43.38333333333333,52.84,5.0625,10.175,2.355,37.5,14.93,7.0,53.0,Moderate
2024-12-03,26.92,56.92,7.41,3.8,8.05,9.21,2.94,0.7,15.48,80.26,26.91,44.86666666666667,56.92,3.675,10.062500000000002,2.3025,35.0,15.48,7.0,57.0,Moderate
2024-12-04,17.6,34.84,10.24,5.28,11.14,8.41,4.3,0.71,17.14,79.81,26.74,29.333333333333336,34.84,5.375,13.925,2.1025,35.5,17.14,7.0,36.0,Good
2024-12-05,10.75,40.54,15.17,5.71,15.38,7.97,5.02,0.73,16.91,79.1,26.86,17.916666666666668,40.54,6.275,19.225,1.9925,36.5,16.91,7.0,41.0,Good
2024-12-06,15.54,50.15,18.3,5.52,17.82,9.12,4.42,0.76,17.45,79.54,26.93,25.9,50.15,5.525,22.275,2.28,38.0,17.45,7.0,50.0,Good
2024-12-07,15.96,47.04,13.69,4.98,13.79,9.94,3.07,0.71,16.89,77.17,26.82,26.6,47.04,3.8375,17.2375,2.485,35.5,16.89,7.0,47.0,Good
2024-12-08,28.3,63.91,12.57,5.89,13.35,10.89,4.08,0.77,15.82,76.56,27.07,47.16666666666666,63.91,5.1,16.6875,2.7225,38.5,15.82,7.0,64.0,Moderate
2024-12-09,53.39,91.73,6.15,5.78,8.07,12.73,4.16,0.81,14.99,75.69,26.72,88.98333333333333,91.73,5.2,10.0875,3.1825,40.5,14.99,7.0,92.0,Moderate
2024-12-10,63.51,112.92,5.3,8.67,8.92,12.92,7.93,0.86,14.89,77.77,26.79,111.7,108.61333333333332,9.9125,11.15,3.23,43.0,14.89,7.0,112.0,Unhealthy for Sensitive Groups
2024-12-11,43.58,65.78,5.33,8.4,8.8,11.28,4.86,0.88,15.44,85.0,26.84,72.63333333333333,65.78,6.075000000000001,11.000000000000002,2.82,44.0,15.44,7.0,73.0,Moderate
2024-12-12,35.25,51.03,6.04,5.11,7.63,10.6,4.7,0.83,15.04,86.56,26.95,58.75,51.03,5.875,9.5375,2.65,41.5,15.04,7.0,59.0,Moderate
2024-12-13,65.66,102.12,4.42,4.97,6.24,11.23,3.64,0.73,9.15,75.62,27.02,118.86666666666666,101.41333333333334,4.55,7.8,2.8075,36.5,9.15,7.0,119.0,Unhealthy for Sensitive Groups
2024-12-14,60.21,103.53,5.95,7.48,8.81,10.45,4.28,0.63,9.02,74.98,27.04,100.7,102.35333333333334,5.35,11.0125,2.6125,31.5,9.02,7.0,102.0,Unhealthy for Sensitive Groups
2024-12-15,57.44,100.57,4.68,6.43,7.22,10.24,4.85,0.71,7.88,72.39,26.94,95.73333333333332,100.38,6.062499999999999,9.025,2.56,35.5,7.88,7.0,100.0,Moderate
2024-12-16,64.66,112.68,4.2,7.56,7.39,10.59,6.11,0.86,6.07,71.86,26.82,115.53333333333332,108.45333333333332,7.6375,9.2375,2.6475,43.0,6.07,7.0,116.0,Unhealthy for Sensitive Groups
2024-12-17,75.71,130.49,3.24,7.16,6.45,11.71,6.05,0.85,7.44,75.58,26.88,152.36666666666665,120.32666666666668,7.5625,8.0625,2.9275,42.5,7.44,7.0,152.0,Unhealthy
2024-12-18,69.25,96.82,4.39,8.59,8.13,10.86,4.94,0.72,15.96,85.04,26.81,130.83333333333334,96.82,6.175000000000001,10.1625,2.715,36.0,15.96,7.0,131.0,Unhealthy for Sensitive Groups
2024-12-19,50.18,67.26,7.21,7.25,9.72,10.34,4.68,0.68,16.41,84.32,26.42,83.63333333333333,67.26,5.85,12.150000000000002,2.585,34.0,16.41,7.0,84.0,Moderate
2024-12-20,26.9,41.57,6.43,6.24,8.55,9.22,5.42,0.78,16.53,83.09,26.13,44.833333333333336,41.57,6.775,10.687500000000002,2.305,39.0,16.53,7.0,45.0,Good
2024-12-21,24.95,56.58,7.4,7.88,10.2,9.22,6.85,0.87,16.17,79.26,25.93,41.583333333333336,56.58,8.5625,12.749999999999998,2.305,43.5,16.17,7.0,57.0,Moderate
2024-12-22,15.17,49.31,8.33,7.17,10.57,8.91,6.61,0.78,16.58,79.33,25.88,25.28333333333333,49.31,8.2625,13.2125,2.2275,39.0,16.58,7.0,49.0,Good
2024-12-23,18.34,47.73,5.38,5.35,7.22,9.09,5.04,0.72,15.5,76.02,25.97,30.566666666666663,47.73,6.3,9.025,2.2725,36.0,15.5,7.0,48.0,Good
2024-12-24,11.21,24.85,4.0,4.23,5.48,8.57,4.02,0.72,14.26,81.03,25.81,18.683333333333334,24.85,5.025,6.85,2.1425,36.0,14.26,7.0,36.0,Good
2024-12-25,30.93,49.18,4.59,5.56,6.68,9.27,5.97,0.78,15.16,84.16,25.86,51.55,49.18,7.4625,8.35,2.3175,39.0,15.16,7.0,52.0,Moderate
2024-12-26,11.14,22.95,5.44,3.4,6.23,8.94,4.87,0.74,15.53,83.59,26.21,18.566666666666663,22.95,6.0875,7.7875,2.235,37.0,15.53,7.0,37.0,Good
2024-12-27,21.27,47.9,5.76,4.13,6.88,8.89,5.09,0.67,14.81,80.32,25.85,35.45,47.9,6.3625,8.6,2.2225,33.5,14.81,7.0,48.0,Good
2024-12-28,31.25,63.72,5.64,4.62,7.04,9.29,4.58,0.71,13.38,76.15,25.94,52.083333333333336,63.72,5.725,8.8,2.3225,35.5,13.38,7.0,64.0,Moderate
2024-12-29,49.24,86.48,6.07,6.21,8.24,10.21,6.95,0.78,14.16,79.39,25.94,82.06666666666666,86.48,8.6875,10.3,2.5525,39.0,14.16,7.0,86.0,Moderate
2024-12-30,45.01,68.52,5.14,4.56,6.56,9.83,4.56,0.78,13.64,80.83,25.75,75.01666666666667,68.52,5.699999999999999,8.2,2.4575,39.0,13.64,7.0,75.0,Moderate
2024-12-31,62.94,99.04,5.14,5.27,6.94,10.61,6.06,0.78,12.79,78.86,25.91,109.8,99.04,7.575,8.675,2.6525,39.0,12.79,7.0,110.0,Unhealthy for Sensitive Groups
2025-01-01,79.49,114.62,5.11,5.43,7.05,10.69,5.53,0.86,12.9,78.84,26.1,164.96666666666664,109.74666666666668,6.9125,8.8125,2.6725,43.0,12.9,7.0,165.0,Unhealthy
2025-01-02,65.6,104.32,4.79,5.21,6.68,10.42,5.28,0.79,11.6,71.72,26.02,118.66666666666664,102.88,6.6,8.35,2.605,39.5,11.6,7.0,119.0,Unhealthy for Sensitive Groups
2025-01-03,71.43,111.08,4.48,5.58,6.61,10.31,5.06,0.8,11.06,70.56,25.97,138.10000000000002,107.38666666666668,6.324999999999999,8.2625,2.5775,40.0,11.06,7.0,138.0,Unhealthy for Sensitive Groups
2025-01-04,77.75,121.27,5.74,7.59,8.71,10.53,4.54,0.83,13.06,72.1,25.89,159.16666666666666,114.18,5.675,10.8875,2.6325,41.5,13.06,7.0,159.0,Unhealthy
2025-01-05,76.7,119.97,5.76,6.69,8.25,10.86,5.64,0.84,11.74,71.64,26.03,155.66666666666669,113.31333333333332,7.05,10.3125,2.715,42.0,11.74,7.0,156.0,Unhealthy
2025-01-06,83.94,130.12,5.11,7.24,8.0,11.15,5.46,0.84,12.37,74.8,25.99,179.8,120.08,6.825,10.0,2.7875,42.0,12.37,7.0,180.0,Unhealthy
2025-01-07,72.86,120.12,5.53,6.61,8.01,10.83,4.76,0.8,13.04,73.65,25.91,142.86666666666667,113.41333333333334,5.95,10.0125,2.7075,40.0,13.04,7.0,143.0,Unhealthy for Sensitive Groups
2025-01-08,68.72,112.73,6.04,7.21,8.75,10.75,5.94,0.79,12.77,72.57,25.92,129.06666666666666,108.48666666666666,7.425,10.9375,2.6875,39.5,12.77,7.0,129.0,Unhealthy for Sensitive Groups
2025-01-09,73.35,125.28,5.15,7.33,8.08,10.85,5.4,0.8,12.02,71.32,26.09,144.5,116.85333333333332,6.75,10.1,2.7125,40.0,12.02,7.0,144.0,Unhealthy for Sensitive Groups
2025-01-10,71.72,120.54,5.15,5.71,7.23,11.22,5.19,0.82,13.48,76.07,26.2,139.06666666666666,113.69333333333334,6.4875,9.0375,2.805,41.0,13.48,7.0,139.0,Unhealthy for Sensitive Groups
2025-01-11,34.17,68.56,5.14,3.48,6.02,9.63,4.99,0.69,11.81,72.22,25.96,56.95,68.56,6.2375,7.525,2.4075,34.5,11.81,7.0,69.0,Moderate
2025-01-12,45.32,84.32,6.26,6.94,8.78,9.87,6.29,0.8,14.86,80.34,26.09,75.53333333333333,84.32,7.8625,10.974999999999998,2.4675,40.0,14.86,7.0,84.0,Moderate
2025-01-13,65.61,83.85,7.46,5.08,8.74,10.1,5.99,0.84,14.64,82.41,26.14,118.7,83.85,7.4875,10.925,2.525,42.0,14.64,7.0,119.0,Unhealthy for Sensitive Groups
2025-01-14,19.91,38.9,6.02,3.32,6.62,8.78,4.3,0.67,14.13,77.19,25.92,33.18333333333333,38.9,5.375,8.275,2.195,33.5,14.13,7.0,39.0,Good
2025-01-15,17.2,39.42,4.87,2.29,5.07,8.87,3.87,0.63,13.22,74.51,26.04,28.666666666666668,39.42,4.8375,6.3375,2.2175,31.5,13.22,7.0,39.0,Good
2025-01-16,61.89,98.55,4.02,2.56,4.56,10.39,4.57,0.72,10.04,71.66,26.03,106.3,98.55,5.7125,5.699999999999999,2.5975,36.0,10.04,7.0,106.0,Unhealthy for Sensitive Groups
2025-01-17,79.78,118.48,4.02,2.51,4.57,10.63,4.78,0.78,11.81,70.77,26.25,165.93333333333334,112.32,5.975,5.7125,2.6575,39.0,11.81,7.0,166.0,Unhealthy
2025-01-18,62.79,100.65,3.99,4.74,5.7,9.84,5.52,0.79,9.6,76.39,26.25,109.3,100.43333333333334,6.9,7.125,2.46,39.5,9.6,7.0,109.0,Unhealthy for Sensitive Groups
2025-01-19,35.1,54.25,5.02,3.49,5.9,8.87,3.91,0.75,13.43,81.59,26.17,58.5,54.25,4.8875,7.375,2.2175,37.5,13.43,7.0,58.0,Moderate
2025-01-20,64.03,108.64,5.2,6.94,7.92,9.37,5.06,0.82,13.29,77.35,26.12,113.43333333333334,105.76,6.324999999999999,9.9,2.3425,41.0,13.29,7.0,113.0,Unhealthy for Sensitive Groups
2025-01-21,73.17,126.34,5.74,7.11,8.44,9.54,5.52,0.88,12.98,74.77,26.1,143.9,117.56,6.9,10.55,2.385,44.0,12.98,7.0,144.0,Unhealthy for Sensitive Groups
2025-01-22,71.97,130.66,5.52,7.57,8.47,10.12,6.06,0.87,13.56,76.94,26.11,139.9,120.44,7.575,10.587500000000002,2.53,43.5,13.56,7.0,140.0,Unhealthy for Sensitive Groups
2025-01-23,46.71,91.83,7.42,6.94,9.73,9.04,4.93,0.82,15.2,74.17,26.1,77.85,91.83,6.1625,12.1625,2.26,41.0,15.2,7.0,92.0,Moderate
2025-01-24,33.57,73.42,7.1,5.77,8.85,8.51,4.67,0.68,14.86,72.11,25.86,55.95,73.42,5.8375,11.0625,2.1275,34.0,14.86,7.0,73.0,Moderate
2025-01-25,39.86,87.67,7.42,5.86,9.15,9.22,5.29,0.73,15.34,74.0,26.04,66.43333333333334,87.67,6.6125,11.4375,2.305,36.5,15.34,7.0,88.0,Moderate
2025-01-26,38.24,76.09,8.14,5.43,9.5,9.38,5.42,0.71,15.14,74.88,26.03,63.73333333333333,76.09,6.775,11.875,2.345,35.5,15.14,7.0,76.0,Moderate
2025-01-27,49.27,94.2,6.12,5.42,7.86,9.85,4.7,0.74,15.1,74.69,25.88,82.11666666666667,94.2,5.875,9.825,2.4625,37.0,15.1,7.0,94.0,Moderate
2025-01-28,77.02,130.88,7.11,6.3,9.13,10.98,4.08,0.8,13.67,73.9,25.79,156.73333333333332,120.58666666666666,5.1,11.4125,2.745,40.0,13.67,7.0,157.0,Unhealthy
2025-01-29,78.46,152.72,9.75,7.17,11.75,10.58,5.65,0.83,14.67,71.44,25.96,161.5333333333333,135.14666666666668,7.0625,14.6875,2.645,41.5,14.67,7.0,162.0,Unhealthy
2025-01-30,57.36,107.62,5.57,5.25,7.29,9.86,5.24,0.76,14.46,73.4,25.87,95.6,105.08,6.55,9.1125,2.465,38.0,14.46,7.0,105.0,Unhealthy for Sensitive Groups
2025-01-31,29.48,63.44,6.92,3.1,7.17,9.13,5.17,0.68,15.75,77.63,25.65,49.13333333333333,63.44,6.4625,8.9625,2.2825,34.0,15.75,7.0,63.0,Moderate
2025-02-01,21.1,55.43,9.3,3.43,9.36,8.74,4.29,0.66,16.83,76.4,25.54,35.166666666666664,55.43,5.3625,11.7,2.185,33.0,16.83,7.0,55.0,Moderate
2025-02-02,22.28,65.27,9.92,4.09,10.22,8.82,4.86,0.65,15.16,73.58,25.69,37.13333333333333,65.27,6.075000000000001,12.775000000000002,2.205,32.5,15.16,7.0,65.0,Moderate
2025-02-03,23.43,72.72,11.07,5.6,11.89,8.5,4.36,0.68,16.32,74.39,25.83,39.05,72.72,5.450000000000001,14.8625,2.125,34.0,16.32,7.0,73.0,Moderate
2025-02-04,39.34,95.89,17.43,7.47,17.99,9.13,4.14,0.77,15.68,73.4,25.88,65.56666666666668,95.89,5.174999999999999,22.4875,2.2825,38.5,15.68,7.0,96.0,Moderate
2025-02-05,45.84,124.45,12.7,7.12,13.96,10.23,5.06,0.77,21.01,74.69,26.12,76.4,116.3,6.324999999999999,17.45,2.5575,38.5,21.01,7.0,116.0,Unhealthy for Sensitive Groups
2025-02-06,60.51,112.58,7.18,4.25,8.05,12.26,5.09,0.72,14.46,72.28,25.82,101.7,108.38666666666668,6.3625,10.062500000000002,3.065,36.0,14.46,7.0,108.0,Unhealthy for Sensitive Groups
2025-02-07,74.6,125.55,10.39,5.1,11.13,13.05,4.74,0.81,15.11,74.29,25.62,148.66666666666666,117.03333333333332,5.925,13.9125,3.2625,40.5,15.11,7.0,149.0,Unhealthy for Sensitive Groups
2025-02-08,71.64,127.88,12.34,5.39,12.9,12.4,4.59,0.8,15.49,75.85,25.87,138.8,118.58666666666666,5.7375,16.125,3.1,40.0,15.49,7.0,139.0,Unhealthy for Sensitive Groups
2025-02-09,67.21,119.86,11.96,4.46,12.1,12.27,4.93,0.77,15.2,74.96,25.77,124.0333333333333,113.24,6.1625,15.125,3.0675,38.5,15.2,7.0,124.0,Unhealthy for Sensitive Groups
2025-02-10,67.48,122.77,6.18,4.07,7.2,11.93,5.0,0.75,13.29,69.36,25.61,124.93333333333337,115.18,6.25,9.0,2.9825,37.5,13.29,7.0,125.0,Unhealthy for Sensitive Groups
2025-02-11,44.14,101.61,18.2,7.64,18.86,10.53,4.06,0.72,13.92,69.51,25.58,73.56666666666666,101.07333333333334,5.074999999999999,23.575,2.6325,36.0,13.92,7.0,101.0,Unhealthy for Sensitive Groups
2025-02-12,40.73,113.99,15.6,9.53,17.74,10.83,5.45,0.77,14.1,73.45,25.6,67.88333333333333,109.32666666666668,6.8125,22.175,2.7075,38.5,14.1,7.0,109.0,Unhealthy for Sensitive Groups
2025-02-13,33.36,95.36,14.84,10.19,17.36,11.26,4.93,0.74,15.18,73.94,25.57,55.6,95.36,6.1625,21.7,2.815,37.0,15.18,7.0,95.0,Moderate
2025-02-14,24.19,82.98,18.15,8.4,19.22,11.25,4.62,0.73,16.17,75.68,26.57,40.31666666666667,82.98,5.775,24.025,2.8125,36.5,16.17,7.0,83.0,Moderate
2025-02-15,28.99,107.87,20.46,7.21,20.49,13.72,4.63,0.75,16.18,75.38,27.98,48.31666666666667,105.24666666666668,5.7875,25.6125,3.43,37.5,16.18,7.0,105.0,Unhealthy for Sensitive Groups
2025-02-16,28.99,93.4,10.51,5.76,11.61,14.76,4.34,0.67,14.71,72.34,27.84,48.31666666666667,93.4,5.425,14.5125,3.69,33.5,14.71,7.0,93.0,Moderate
2025-02-17,51.39,122.9,9.42,5.75,10.64,14.6,5.11,0.7,14.37,73.09,27.57,85.65,115.26666666666668,6.387500000000001,13.3,3.65,35.0,14.37,7.0,115.0,Unhealthy for Sensitive Groups
2025-02-18,58.84,153.27,12.23,7.44,13.9,13.72,4.18,0.73,15.55,72.48,27.67,98.06666666666668,135.51333333333335,5.225,17.375,3.43,36.5,15.55,7.0,136.0,Unhealthy for Sensitive Groups
2025-02-19,51.59,136.94,14.62,7.9,16.09,15.0,5.01,0.79,14.66,76.75,27.62,85.98333333333335,124.62666666666668,6.2625,20.1125,3.75,39.5,14.66,7.0,125.0,Unhealthy for Sensitive Groups
2025-02-20,35.42,94.11,12.93,6.96,14.21,16.09,4.29,0.7,15.35,72.97,27.67,59.03333333333334,94.11,5.3625,17.7625,4.0225,35.0,15.35,7.0,94.0,Moderate
2025-02-21,27.51,89.17,10.48,6.38,11.88,14.36,5.03,0.64,14.95,71.88,27.67,45.85,89.17,6.2875,14.85,3.59,32.0,14.95,7.0,89.0,Moderate
2025-02-22,30.14,99.57,11.85,6.39,13.04,13.36,4.3,0.65,15.07,73.1,27.62,50.23333333333333,99.57,5.375,16.3,3.34,32.5,15.07,7.0,100.0,Moderate
2025-02-23,23.15,79.96,14.61,6.52,15.34,13.25,4.29,0.65,15.42,73.96,27.58,38.583333333333336,79.96,5.3625,19.175,3.3125,32.5,15.42,7.0,80.0,Moderate
